review,rating,app_name
"QINGDAO TRIDENT OUTDOOR PRODUCT DONT BUY ANYTHING FRO THEM THEY ARE CHEATER IN MY CASE THERE SHIPPING COMPANY DELIVRED PRODUCT ON OTHER COUNTRY AND WHEN I PROVIED ALL SCREENSHOT THEY MAKE ME FOOL MANY TIME BY THERE FAKE PROMISES AFTER THAT THERE CO-ORDINATOR DEMAND ME EXTRA 20 $ FOR MY PRODUCT RESEND TO ME SO I ASK IS THAT MY MISTAKE THAT YOU SEND MY PRODUCT TO WRONG ADRESS? HE MAKE MANY PROMISE HIS CO-ORDINATOR NAME IS"" DUKE LU"" WHEN I COMPAINT ALIBABA ONLINE THEY ONLY SEND ME MY COMPAINT MAIL",1,Temu
awesome,5,Temu
it has so many ai pictures of things,1,Temu
Stol coming ti my phone,1,Temu
Amazing 😍,5,Temu
best,5,Temu
so good,5,Temu
great app. Only too many pop up adds and emails,4,Temu
👍,3,Temu
ni app ya uwakika na yenye uaminifu mkubwa,5,Temu
good,5,Temu
best for B2B,5,Temu
you get everything in it in low price.,5,Temu
super,5,Temu
super !!,5,Temu
good,3,Temu
"great and respond very well,",3,Temu
"this app is disturbing with nonsense ads , why advertise the app yet have already installed it,pliiz is disturbing on my screen",1,Temu
very easy to find product,5,Temu
best ecommerce app forever,5,Temu
good,5,Temu
Enjoy using it,4,Temu
good,5,Temu
poor quality,1,Temu
easy to use,5,Temu
i cannot wait to order on this app so many to explore from,5,Temu
good 👍,5,Temu
great,2,Temu
❤️❤️❤️❤️,5,Temu
lovely app,5,Temu
it has everything you in one app,5,Temu
good,5,Temu
best app to purchase in bulk,5,Temu
kind suppliers,5,Temu
good,5,Temu
very bad app,1,Temu
this app useful for electronics components,4,Temu
good,5,Temu
first time on this beautiful App 😎,5,Temu
best shopping and shipping,1,Temu
I see hey cheap and exciting products which make me very happy so that's why i like it,4,Temu
I love you Alibaba,5,Temu
I really appreciate they way Alibaba value and respond his customers when they need. Alibaba is the best business man i ever seen in this earth,5,Temu
very good market,5,Temu
like it,4,Temu
nice app,5,Temu
easy,4,Temu
Very best app,5,Temu
one of the top best app I have ever seen. I really like it good app,5,Temu
Bravo 👏 prends les Haitiens pour travailler,5,Temu
absolutely incredible but doesn't found all articles,4,Temu
very good,4,Temu
excellent,5,Temu
good,5,Temu
always friendly,4,Temu
good,5,Temu
that's awesome 💯,5,Temu
it's a great app,5,Temu
C'est bon actuellement. un decennies de perfection,5,Temu
"I haven't by anything yet but my husband order few Times But on one occasion he lost about $3,200. cuz he never gets his product and they din't return the money",5,Temu
I'm trying to delete my account but it's talking about session expired,1,Temu
superb,5,Temu
good app,5,Temu
best app for business,5,Temu
The amount of spam and SCAMs from this app is incredibly high. They will need to ensure buyer satisfaction if they plan on being able to continue as it appears its not just me that has had issues with the suppliers on this app.,1,Temu
this is such an awesome app.,5,Temu
love it. prices are affordable. also you can find what ever like.,5,Temu
good,5,Temu
excellent app,5,Temu
I love this app!,5,Temu
"Great prices for so many different things and many with reasonable shipping! Friendly, knowledgeable, helpful support and sellers! Some sellers offer a minimum purchase amount of 1 if you're not looking to buy mass quantities! lookout Temu and Wish!",5,Temu
nice app,5,Temu
great online shopping and selling platforms,5,Temu
yes good,5,Temu
"I used this for the first time and wish i didnt. i made order, had to wait ages and then received a random item that i didnt order. thankfully i got a refund but will never use these again",1,Temu
Best E- commence app ever,5,Temu
good application,5,Temu
not too bad,2,Temu
world wide online shopping 👌☝️👍,5,Temu
Oder korna mushkil lagtahe,3,Temu
Great experience,4,Temu
okay 👍 👌,5,Temu
best option,5,Temu
bad,1,Temu
good,5,Temu
enjoying it so far got good reviews and no complaints,3,Temu
"It becomes better as you navigate and understand how to navigate, find, and contact suppliers. I appreciate how much this app has made my life easier.",5,Temu
best a8,4,Temu
usless app,1,Temu
awesome,5,Temu
good,5,Temu
i am living in South Africa: a Very good APP because they have everything i need to purchase. I doubt the fact that i must communicate with Agent negotiating item price is not necessary. I am too scared to place an order due to comments of other buyers who bought from Alibaba.,1,Temu
it's very nice,5,Temu
I'm looking at for information about this company what are you all about and nobody seems to understand what I'm talking about but I'm concerned you're a scam in a spam,1,Temu
"Excellent service, in communication, capacity & kindness.",5,Temu
"Alibaba Marketplace is a top platform for global buyers and sellers, offering a wide range of products, competitive prices, and an easy-to-use interface. The thorough supplier verification process enhances transaction security, and responsive customer support, along with an order tracking feature, keeps you informed during shipping.",4,Temu
so cheap,5,Temu
I love it,5,Temu
awesome app,5,Temu
becareful for scammers and the sell sometimes products that do not last long.,3,Temu
yas,5,Temu
the app works well and is very useful for connecting with manufacturers. I had to block notifications because there are FAR too many. That's unfortunate because now I need to manually check for messages,2,Temu
"no complaints, just be smart and do your due diligence",5,Temu
Better experience,5,Temu
easy to use,5,Temu
Best app for marketing,4,Temu
"this app is awesome but the suppliers are blocking me for no reason but I don't no that ,but app is amazing",5,Temu
bad,1,Temu
good app,5,Temu
super,5,Temu
Great,5,Temu
best app,5,Temu
forces you to download the app so it can collect your data and control/track your device,1,Temu
nice app,5,Temu
I love 💕 the app so much,5,Temu
good,5,Temu
good,4,Temu
Super 👌,5,Temu
i hate you istop showing upon my phone bro,1,Temu
cool,2,Temu
I'm pretty much sure I'm about to get scam or not,3,Temu
Good,5,Temu
EXCELENTE TRABAJO 👍,4,Temu
good,5,Temu
Shipping costs are too high.,1,Temu
The best shopping app,5,Temu
good,5,Temu
love this app.,5,Temu
vert useful,5,Temu
good,5,Temu
bad. ads keeps nagging,1,Temu
it's too good 👍 for shopping in short time,5,Temu
due to the tariffs I can no longer justify using this app...,1,Temu
👍,5,Temu
delete this app,4,Temu
Perfect for finding economic solutions to industrial applications. Their AI search is actually very helpful for finding exactly what we need. No more endless scrolling.,5,Temu
good,5,Temu
so good 👍,5,Temu
"Be very careful shopping here. the platform are full of scammers. and when you cancel and with evidence open a refund process, the alibaba team supposed to work solving such matters, dont do anythibg to help out solving it. you get stuck in a endless loop waiting at them to never get back to you, leaving you with lost money. i trusted this platform first, but now after opened a refund process with very good evidence that should make the cade very easy to solve, they still dont do anything!!!",1,Temu
top notch,5,Temu
I appreciate so much this platform,5,Temu
very nice good,5,Temu
not bad for what it is. always remember if it's too good to be true it is not true.,5,Temu
good app,5,Temu
good,3,Temu
great jobs butnot direct access,3,Temu
I wanted to Cancel my order for my phone charger,1,Temu
Good,5,Temu
great prices and fast shipping.,5,Temu
love it,5,Temu
very good,5,Temu
it's disturbing,1,Temu
wow,4,Temu
very good..,5,Temu
good,5,Temu
Good to to all your day cooking,5,Temu
good,4,Temu
just a try,1,Temu
another stars after first delivery,1,Temu
🥰,5,Temu
"You will be scammed with hidden shipping costs and Trusted Assurance Order is a joke. The site will not be on the customer's side but the sellers. Even the responses are AI , no customer support , you will be scammed",1,Temu
"such a cool app, with so many cool things!",5,Temu
great,4,Temu
ok,2,Temu
Alibaba is a fraud and unfair business practice. even when the seller cheats the alibaba will not refund you full amount. your time and money is wasted never use Alibaba platform. never trust the Alibaba trade assurance it's all fake,1,Temu
😍,5,Temu
Dedecction of transaction charge even if seller cancels the order,1,Temu
fun and cheap,5,Temu
Best.,4,Temu
great place to find new products for my store.,5,Temu
bater than other apps,5,Temu
good,5,Temu
Amazing 😍,5,Temu
2pac 🤘🤘🤘🤘,5,Temu
guhlammeran,5,Temu
don't like the app too well,2,Temu
excellent app,5,Temu
So far what I have seen seems cool. but I haven't made any purchase,3,Temu
👑,5,Temu
very good Alibaba I love it,5,Temu
this app is awesome 😎😎😎😎👍 it is good 😊 to depend on,4,Temu
la peor app no llegan la as cosas desperdicie más de 30 mil pesos mexicanos y no un llegó nada no me reembolsaron,1,Temu
nu sunt multumita am facut o comanda de 5 luni si nu mi a venit nimic si nici informatii nu mi dau banii mi i au luat pe comanda,2,Temu
I send a inquiry after the product recieved I can give you more rating,4,Temu
goog,5,Temu
xxxe,5,Temu
Hoyt kovhk nihhu mijhnohhk you hh,5,Temu
good,5,Temu
fast and reliable,5,Temu
dislike it alot,1,Temu
I like this app I can get experience of buying en selling,5,Temu
Good,4,Temu
good 👍,5,Temu
pradeepD,1,Temu
Not like,1,Temu
this is very cheap,5,Temu
5 star app,5,Temu
"the app will change your notification preferences on it's own and bother you. barely usable. the search is now broken. too. you get ""deep search"" loading screen stuck forever and it won't find anything. there is of course no way of turning it off so the search just doesn't work. I have to use the website instead",1,Temu
😧😧,1,Temu
"terrible 😞. searching for items, you won't see it. instead it shows different item. like example I search Bike, Electric Scooter, it's show's accessories of the items🤔 👎👎👎",1,Temu
this is beautiful app in discount for e-commerce,5,Temu
best,5,Temu
third quality app,1,Temu
all time trusted,5,Temu
I'll see if you send what you say,4,Temu
uninstalling. the efers just won't stop ramming down advertising for what I already eking bought!!!,1,Temu
try it yourself and u will understand,5,Temu
I have used this app for years now so far so good,5,Temu
good,4,Temu
ok,5,Temu
😁,5,Temu
trying to delete my account but always say session expired....,1,Temu
awesomeness,5,Temu
super,3,Temu
love,5,Temu
very good,5,Temu
easy use,4,Temu
"twice as high as Temu ,wish ,and Shein for exactly the same thing.",1,Temu
It's so amazing and a great app,5,Temu
I'm from Philippines and it is more expensive to buy from here rather than Lazada and shoppe.,3,Temu
got my order wrong 5x,1,Temu
very good,5,Temu
The search was hanging,1,Temu
great,5,Temu
it good for online shopping,5,Temu
FI,1,Temu
Good App,5,Temu
Cheated out of $1196 by vendor on app and given the run around about receiving order,1,Temu
Disturbing,1,Temu
nice,5,Temu
best one,4,Temu
best app,5,Temu
muy buena,5,Temu
nihao excellent service in canada from ghangzhou city :),5,Temu
husu,1,Temu
nice,4,Temu
Spectacular,5,Temu
very nice app,5,Temu
Nice and good but some trust problem,5,Temu
has many shops and favourable prices I like that,5,Temu
Good,3,Temu
too kuch ads,1,Temu
good,5,Temu
loved it,4,Temu
so many scams,2,Temu
OKAY?,5,Temu
awesome,5,Temu
It's very good app for every product,5,Temu
Great shopping 🛍 app,5,Temu
Goo df,3,Temu
i just downloaded the app but i'm hesitant to make a purchase as i was once scammed from the website,1,Temu
good,5,Temu
best of all time,5,Temu
high rate india bad aap,1,Temu
Very nice,5,Temu
fake app,1,Temu
very bad. they. are thugs a r36s case price was 226 rupees and final price after delivery was 1240 rupees 😡😡😡🤮🤮🤮👎👎👎👎👎👎,1,Temu
very good,5,Temu
sturdy n ice,5,Temu
Inexpensive goods for business line,1,Temu
"I ordered 3 items in mid December and its now March with no deliveries. This site has no way to getna refund in a reasonable amount of time. I will have wasted over 4 months waiting and I may never get my money back. Do not order and especially, do not pay in advance.",1,Temu
easy to get finding,5,Temu
used but nakedness advertisements not good,4,Temu
good,5,Temu
"Awesome App, Trading effectively and trusted with reliability, mostly will recommend for friends and loved ones.",5,Temu
very good,5,Temu
love it,5,Temu
"always go through the verified companies and you can't go wrong, I love this app the best ever experience",5,Temu
"This app sells your info..as soon as I installed , spam phone calls started calling in ...uninstalled..",1,Temu
that's amazing,5,Temu
good and helpful.,5,Temu
I love alibaba protein. I will recommend everyone to try alibaba,5,Temu
"Seems great so far similar, if not better pricing at other border sites and I like the discounts and that it's not out of country. I usually have to order but I'm not real happy about this being stuck with the the quantity here. The amount I will reserve my final judgment and post more for my fans and friends on all my social media, after I talk to someone and place an order. So don't jump on this too quick guys I know you. Trust me and I got lots of friends I can help sell. What are these tho",5,Temu
Good app to buy all the products you need🤩🤩🤩,5,Temu
works excellent,4,Temu
app is so fine when you pay,5,Temu
if you want to get goods for good price lets dive into Alibaba,4,Temu
Great app,5,Temu
da bast app,5,Temu
"They scammed in my first purchase, I ordered a 5G phone, they sent me an outdated 2G phone. Customer care and Dispute Resolution is disgusting. They kept you asking the same question again and again to upload evidence. I didn't recommend anyone to purchase from Alibaba.",1,Temu
nice,3,Temu
alibaba customer service is very bad.. and the sellers raised the price after they take my money 10 days before . they gave me the price I didn't argued or negotiate I gave them what they ask,1,Temu
Good so FAR,5,Temu
Recently days until today it doesn't open in cloud save,1,Temu
"one of my favorites, I love it so much",5,Temu
excellent the app is really working and it's very first and reliable,5,Temu
good,5,Temu
Good,4,Temu
good app it support the seasoning every day,5,Temu
good,5,Temu
cannot close rfq in the app,1,Temu
Great app... Just don't know how good the quality of the goods are by many suppliers.,5,Temu
it pops up as an ad everytime,1,Temu
ok,4,Temu
spectacular,5,Temu
"tidak ada perlindungan konsumen secara nyata, hati-hati transaksi di aplikasi ini. ketika terima barang harus selalu membuat video unpacking, jangan mau langsung buka, dan jangan mau hubungan dengan seller lewat WhatsApp atau Wechat, hati-hati banyak tukang tipu.",1,Temu
easy to use,5,Temu
this serves is not good 👎🏻 zeroo feedback,1,Temu
ads every 5sec is nagging. I'll download when I get a good experience,1,Temu
Bonjour a vous tous j'aime voir produit mais je suis un pauvre je daibouryé pour nourrir men famille et merci beaucoup a vous tous Alibaba,3,Temu
great for finding unique deals,5,Temu
Sends things i didn't ask for,1,Temu
I just like it for now because too many products I will like to buy is only for sale in bulk,4,Temu
best,5,Temu
awesome,5,Temu
slow,2,Temu
I have ear much about the app good news which I believe is good and real someone can trust you can buy and receive on your door step,5,Temu
I just wish I could purchase instead of inquiry,5,Temu
great,5,Temu
good,5,Temu
I don't like the adds,1,Temu
اچھی ایپ ہے,5,Temu
nice,3,Temu
I love it coz it helps me,5,Temu
good,5,Temu
this is a best application I love it,5,Temu
"nice and easy to use,",5,Temu
very nice app,5,Temu
very good prices good-looking products easy to find what I want,5,Temu
"This place is such a scam. i wanna buy one item, but they wanna make me pay more. This is the most money hungry app ever",1,Temu
Good,5,Temu
very easy to use the app and simple process,5,Temu
scammers live on this app I bought a phone with a tight dead line and just as soon as I pay the seller stops talking to me takes my money and now I'm stuck trying to get my money back and I'm moving so even if they ever do decide to send me something I won't even be at that address at this rate also disputing a claim and asking for a refund seems so delayed and hard to type out what ur saying this app is full of acamers lost $500 and I guess Alibaba just sides with the sellers and not the buyer,1,Temu
shipping fees are costly,1,Temu
¡Me lo encanta mucho!,5,Temu
the add is disturbing,1,Temu
not bad,3,Temu
disruptive,1,Temu
it's worth smooth without wasting time,5,Temu
stop disturbing my peace,1,Temu
goooooooooooood,4,Temu
too good,5,Temu
bad 😞 app,1,Temu
good,5,Temu
easy trade,5,Temu
mess up my phone,1,Temu
they're products are quite affordable,4,Temu
I don't want any of your ADs. I don't want and I will not want to buy anything from you. I'm not running a store so I can never buy in bulk and even on retail I do not want anything from you. please stop all your ADs to me.,1,Temu
good,5,Temu
nice and doesn't scam,5,Temu
great app love it,5,Temu
well played,5,Temu
this app is useless 😒 app bakwas app,1,Temu
I hate the fact it take months to receive your items other then that I hope I get my products if not I'm deleting this app n never shop on here again I feel like I just donated to the Chinese,1,Temu
so far it's good. good prices on items,5,Temu
bad,1,Temu
fast very,5,Temu
Great,4,Temu
understand,5,Temu
"Horrible app, slow and unresponsive.",1,Temu
this app is good,5,Temu
